1	2147430400	536870912	0	1821278208	536870912	0	1764208640	536870912	0	1926836224	536870912	0	4069048320
2	2147450880	536870912	0	1821396992	536870912	0	1764208640	536870912	0	1926836224	536870912	0	4068671488
3	2147319808	536870912	0	1821396992	536870912	0	1764208640	536870912	0	1926836224	536870912	0	4069269504
4	2147450880	536870912	0	1821396992	536870912	0	1764339712	536870912	0	1926836224	536870912	0	4069462016
5	2147450880	536870912	0	1821278208	536870912	0	1764339712	536870912	0	1926967296	536870912	0	4069031936
6	2147483648	536870912	0	1821396992	536870912	0	1764339712	536870912	0	1926967296	536870912	0	4068356096
7	2147483648	536870912	0	1821396992	536870912	0	1764339712	536870912	0	1926967296	536870912	0	4068519936
8	2147479552	536870912	0	1821396992	536870912	0	1764339712	536870912	0	1926967296	536870912	0	4068708352
9	2147450880	536870912	0	1821278208	536870912	0	1764470784	536870912	0	1926967296	536870912	0	4068741120
10	2147450880	536870912	0	1821278208	536870912	0	1764470784	536870912	0	1926967296	536870912	0	4066832384
11	2147459072	536870912	0	1821278208	536870912	0	1764528128	536870912	0	1927016448	536870912	0	4064002048
12	2147450880	536870912	0	1821278208	536870912	0	1764528128	536870912	0	1927016448	536870912	0	4063956992
13	2147471360	536870912	0	1821396992	536870912	0	1764659200	536870912	0	1927016448	536870912	0	4064313344
14	2147471360	536870912	0	1821396992	536870912	0	1764659200	536870912	0	1927016448	536870912	0	4064055296
15	2147483648	536870912	0	1821278208	536870912	0	1764564992	536870912	0	1927016448	536870912	0	4063899648
16	2147393536	536870912	0	1821392896	536870912	0	1764638720	536870912	0	1926950912	536870912	0	4063789056
17	2147401728	536870912	0	1821278208	536870912	0	1764638720	536870912	0	2108059648	536870912	0	3880935424
18	2147454976	536870912	0	1821278208	536870912	0	1904885760	536870912	0	2147483648	536870912	0	3698757632
19	2147450880	536870912	0	1821278208	536870912	0	2147483648	536870912	0	2147483648	536870912	0	3456368640
20	2147450880	536870912	0	1821278208	536870912	0	2147389440	536870912	0	2147422208	536870912	0	3453595648
21	2147450880	536870912	0	1821278208	536870912	0	2147393536	536870912	0	2147430400	536870912	0	3454304256
22	2147319808	536870912	0	1821278208	536870912	0	2147393536	536870912	0	2147450880	536870912	0	3454681088
23	2147450880	536870912	0	1821278208	536870912	0	2147483648	536870912	0	2147323904	536870912	0	3454402560
24	2147450880	536870912	0	1821396992	536870912	0	2147483648	536870912	0	2147467264	536870912	0	3447001088
25	2147454976	536870912	0	1821278208	536870912	0	2147385344	536870912	0	2147323904	536870912	0	3446358016
26	2147450880	536870912	0	1821396992	536870912	0	2147483648	536870912	0	2147459072	536870912	0	3446550528
27	2147450880	536870912	0	1821384704	536870912	0	2147483648	536870912	0	2147463168	536870912	0	3446644736
28	2147450880	536870912	0	1821372416	536870912	0	2147483648	536870912	0	2147463168	536870912	0	3446943744
29	2046414848	536870912	0	1821351936	536870912	0	2147405824	536870912	0	2147463168	536870912	0	3548606464
30	2049978368	536870912	0	1821278208	536870912	0	2147377152	536870912	0	2147475456	536870912	0	3543085056
31	2053636096	536870912	0	1821278208	536870912	0	2147442688	536870912	0	2147475456	536870912	0	3531624448
32	2057031680	536870912	0	1821396992	536870912	0	2147319808	536870912	0	2147479552	536870912	0	3528536064
33	2059771904	536870912	0	1821384704	536870912	0	2147459072	536870912	0	2147401728	536870912	0	3526307840
34	2064871424	536870912	0	1821372416	536870912	0	2147454976	536870912	0	2147454976	536870912	0	3521183744
35	2068131840	536870912	0	1821278208	536870912	0	2147328000	536870912	0	2147483648	536870912	0	3517874176
36	2077020160	536870912	0	1821396992	536870912	0	2147385344	536870912	0	2147225600	536870912	0	3507773440
